"Location","Sex","AgeGrp","AgeGrpStart","qx","monthly_pr_die","perc_death_suicide_base","perc_death_suicide_upper","perc_death_suicide_lower","Pr_death_suicide_base","Pr_death_not_suicide_base"
"Pakistan","Male","55-59",55,0.06074623,0.00104394771863048,0.00833695057155418,0.0170710886907399,0.00381772159136187,8.70334052950905e-06,0.00103524437810097
"Pakistan","Male","60-64",60,0.09344991,0.00163381376797733,0.00473439091771538,0.00999277134237064,0.00208699621790929,7.73511306435022e-06,0.00162607865491298
"Pakistan","Male","65-69",65,0.14367393,0.00258172913145982,0.00337286720964152,0.00734357008781157,0.00153403555178437,8.70782953167711e-06,0.00257302130192814
"Pakistan","Male","70-74",70,0.21876338,0.0041061666236778,0.00203433988367182,0.00454462014717081,0.000882104229548285,8.35333853154981e-06,0.00409781328514625
"Pakistan","Male","75-79",75,0.32639836,0.00656363763027401,0.00193895369054765,0.00424856932243116,0.000830380469827182,1.27265894066372e-05,0.00655091104086737
"Pakistan","Male","80-84",80,0.47057882,0.0105435394508894,0.00175135548925777,0.00391956751331332,0.000775877929039339,1.8465485693521e-05,0.0105250739651959
"Pakistan","Male","85-89",85,0.64190037,0.0169700918537611,0.00154206326281312,0.00329514080333041,0.000681232078835867,2.61689552142492e-05,0.0169439228985468
"Philippines","Female","10-14",10,0.00217548,3.62968378238016e-05,0.0100203226441451,0.0114827001030574,0.00867353018294641,3.637060259567e-07,3.59331317978449e-05
"Philippines","Female","15-19",15,0.00382341,6.38435938509208e-05,0.0431546064722365,0.0489318076410932,0.0387955529608745,2.75514516840978e-06,6.1088448682511e-05
"Philippines","Female","20-24",20,0.00479357,8.00817267078147e-05,0.0347955039613124,0.0386458371440658,0.0319639710769353,2.7864840388905e-06,7.72952426689242e-05
"Philippines","Female","25-29",25,0.00566913,9.4749852788123e-05,0.0241544384430898,0.0265769170816681,0.0220164272598185,2.28862948666254e-06,9.24612233014604e-05
"Philippines","Female","30-34",30,0.00717308,0.000119974972922154,0.0167083978405178,0.018333970160745,0.0153712277596758,2.00458957848871e-06,0.000117970383343666
"Philippines","Female","35-39",35,0.00984162,0.000164825895567988,0.0107408989546412,0.0117114955116865,0.0098838545110244,1.770378289404e-06,0.000163055517278584
"Philippines","Female","40-44",40,0.01390392,0.000233330855917591,0.00745455869381764,0.00810799965707915,0.00694762618043965,1.73937856051639e-06,0.000231591477357074
"Philippines","Female","45-49",45,0.02043021,0.000343970720130371,0.00504476482113904,0.00547579537947275,0.00471303259165501,1.73525138841556e-06,0.000342235468741955
"Philippines","Female","50-54",50,0.02989687,0.000505753622641936,0.00324868907093969,0.00350744212177726,0.00303045329239979,1.64303626646501e-06,0.000504110586375471
"Philippines","Female","55-59",55,0.04406214,0.000750757507840039,0.00239937701092356,0.002608761706967,0.00222643677192831,1.80135030508965e-06,0.000748956157534949
"Philippines","Female","60-64",60,0.05826111,0.000999953540682275,0.00154408430435256,0.0016751150841275,0.00143498565780361,1.54401256724927e-06,0.000998409528115025
"Philippines","Female","65-69",65,0.07691113,0.00133294026586372,0.00121059559094388,0.00132532113244907,0.00112595390430226,1.61365160884619e-06,0.00133132661425488
"Philippines","Female","70-74",70,0.11768426,0.00208457932656325,0.00087458450643281,0.000956311742649713,0.000807982819091251,1.82314078144236e-06,0.00208275618578181
"Philippines","Female","75-79",75,0.20177555,0.00374904563775758,0.00051391978163073,0.00056331084077799,0.000467873160371204,1.92670871548001e-06,0.0037471189290421
"Philippines","Female","80-84",80,0.32186631,0.00645260574324391,0.000379145680112098,0.000419813163889332,0.000335658754479138,2.44647759301744e-06,0.00645015926565089
"Philippines","Female","85-89",85,0.47423932,0.0106579497604958,0.000390026794677767,0.000438326527144207,0.000335938161687192,4.15688598292287e-06,0.0106537928745129
"Philippines","Male","10-14",10,0.00311812,5.2048503185409e-05,0.0116709803483911,0.0140655577604741,0.00643963353777134,6.07457057840081e-07,5.14410461275689e-05
"Philippines","Male","15-19",15,0.00744318,0.00012450922623608,0.0545754834578471,0.0627663254889906,0.0334457851675105,6.79515121679655e-06,0.000117714075019284
"Philippines","Male","20-24",20,0.01098257,0.000184038457048952,0.0660287439433298,0.0753582393988443,0.0428220161628258,1.21518281562107e-05,0.000171886628892741
"Philippines","Male","25-29",25,0.01164148,0.000195143833020883,0.0576894747067664,0.0685452316139838,0.0407406173009317,1.12577452192397e-05,0.000183886087801644
"Philippines","Male","30-34",30,0.01352333,0.000226900971816435,0.0456838157421153,0.055191112497959,0.0346550483187214,1.03657021881689e-05,0.000216535269628266
"Philippines","Male","35-39",35,0.01764173,0.000296609337705589,0.0304025160631329,0.0370713559014487,0.0242667512968709,9.01767015406939e-06,0.00028759166755152
"Philippines","Male","40-44",40,0.02467732,0.000416361778888596,0.0202389045379372,0.0257439922302572,0.0164711750437644,8.42670629617204e-06,0.000407935072592424
"Philippines","Male","45-49",45,0.03678863,0.000624511579670139,0.0133521363143517,0.0164455227593667,0.0102901132331587,8.3385637416468e-06,0.000616173015928493
"Philippines","Male","50-54",50,0.05587505,0.000957820318793656,0.00805418270037692,0.00981517829410256,0.0062873589814123,7.71445984169737e-06,0.000950105858951959
"Philippines","Male","55-59",55,0.08439163,0.0014683633879915,0.00534871185207498,0.00690169475711446,0.00403407193335262,7.85385265650311e-06,0.001460509535335
"Philippines","Male","60-64",60,0.11802274,0.0020909609826657,0.00361246718615794,0.0045564359096353,0.00282840245439292,7.5535279374164e-06,0.00208340745472829
"Philippines","Male","65-69",65,0.16395805,0.00298015861378809,0.00269731167758806,0.00338389102698654,0.00208667700671287,8.03841663003526e-06,0.00297212019715805
"Philippines","Male","70-74",70,0.23290238,0.00440927067364016,0.00216018564240281,0.00265836023221434,0.00168436706884333,9.52484320266523e-06,0.0043997458304375
"Philippines","Male","75-79",75,0.33909065,0.0068785435921489,0.0016104273014581,0.0019452219914319,0.00123880109401115,1.10773943950663e-05,0.00686746619775383
"Philippines","Male","80-84",80,0.47247985,0.0106028594277887,0.00112094255218746,0.00155975645016785,0.000933672635025926,1.18851963074704e-05,0.0105909742314812
"Philippines","Male","85-89",85,0.62112993,0.0160459031869737,0.000870696753921581,0.00136330258870442,0.000720273932741478,1.3971115818638e-05,0.0160319320711551
"Russian Federation","Female","10-14",10,0.00106768,1.78040144451774e-05,0.0693531465878563,0.079008087446175,0.0643695616329641,1.2347644236687e-06,1.65692500215087e-05
"Russian Federation","Female","15-19",15,0.00198045,3.30396822473267e-05,0.180685033513028,0.196908380972928,0.171664527619903,5.96977609411802e-06,2.70699061532086e-05
"Russian Federation","Female","20-24",20,0.00257558,4.29807848383312e-05,0.136079615137874,0.150751813969339,0.128105838122352,5.84880865912389e-06,3.71319761792073e-05
"Russian Federation","Female","25-29",25,0.00440188,7.35239103021312e-05,0.0970656428403996,0.108978022641602,0.0895628401672607,7.13664561761625e-06,6.6387264684515e-05
"Russian Federation","Female","30-34",30,0.00769269,0.00012869890700673,0.0706131625139949,0.0795778081250884,0.0647547652233293,9.08783683583975e-06,0.00011961107017089
"Russian Federation","Female","35-39",35,0.01117056,0.000187206129064532,0.0551587945292591,0.0615616665135973,0.0517715670415558,1.03260644076885e-05,0.000176880064656844
"Russian Federation","Female","40-44",40,0.01385371,0.000232482442515503,0.0426732010093444,0.0476043468999417,0.0404017180151625,9.92077000060739e-06,0.000222561672514895
"Russian Federation","Female","45-49",45,0.01742856,0.000292994159057924,0.033919711377288,0.0378984124150724,0.0321132594582399,9.93827731047601e-06,0.000283055881747448
"Russian Federation","Female","50-54",50,0.02335508,0.000393791312150449,0.0235428578773741,0.0260376334866353,0.022327182680964,9.27097289530267e-06,0.000384520339255146
"Russian Federation","Female","55-59",55,0.03408532,0.000577829186572676,0.0145900361706848,0.0161947767146342,0.01374290567779,8.43054873257274e-06,0.000569398637840103
"Russian Federation","Female","60-64",60,0.0502692,0.000859242355775502,0.00967958144143578,0.0106740660256066,0.00913608480179689,8.31710636066011e-06,0.000850925249414842
"Russian Federation","Female","65-69",65,0.0771708,0.00133762308960927,0.0070325059306495,0.00777431545560118,0.00659281929340138,9.40684231065093e-06,0.00132821624729862
"Russian Federation","Female","70-74",70,0.12222404,0.00217037280671395,0.00535139805592306,0.005905437884682,0.00500408674485856,1.16145288184773e-05,0.00215875827789547
"Russian Federation","Female","75-79",75,0.20354483,0.00378588929789025,0.00381609644773838,0.00414180182199511,0.00351859926957186,1.44473187012098e-05,0.00377144197918904
"Russian Federation","Female","80-84",80,0.34142423,0.00693708820775563,0.00278030555583189,0.00305022929707508,0.00247817859416292,1.92872248853188e-05,0.00691780098287031
"Russian Federation","Female","85-89",85,0.47719979,0.0107510547469004,0.00226069808909251,0.00246949207119653,0.00192156050956582,2.43048889220468e-05,0.0107267498579784
"Russian Federation","Male","10-14",10,0.00152104,2.536964411326e-05,0.0919624905332914,0.108403855573849,0.0824854180982576,2.33305565659865e-06,2.30365884566614e-05
"Russian Federation","Male","15-19",15,0.00422994,7.06460295254452e-05,0.241412539948515,0.275365914019296,0.219930098856838,1.70548374250155e-05,5.35911921004296e-05
"Russian Federation","Male","20-24",20,0.00839847,0.000140555718809554,0.245246670035818,0.282728334973364,0.225222127694031,3.4470821992534e-05,0.00010608489681702
"Russian Federation","Male","25-29",25,0.01329489,0.000223042759819991,0.203904630066344,0.233144225600744,0.186164380299952,4.54794514300717e-05,0.00017756330838992
"Russian Federation","Male","30-34",30,0.02215209,0.000373282517536655,0.15152577423055,0.176979690444399,0.137563126133734,5.65619224764706e-05,0.000316720595060184
"Russian Federation","Male","35-39",35,0.03292183,0.000557776870510174,0.111799927449331,0.131741830044906,0.102292835319284,6.23594136559525e-05,0.000495417456854221
"Russian Federation","Male","40-44",40,0.03944333,0.000670480094258186,0.0872899991634684,0.10482215185365,0.0800225250850392,5.85262068669193e-05,0.000611953887391266
"Russian Federation","Male","45-49",45,0.04855439,0.000829201959473225,0.0643300606066031,0.0771599859272716,0.0597410019604903,5.33426123080266e-05,0.000775859347165198
"Russian Federation","Male","50-54",50,0.06784923,0.00117032641648029,0.0461580660159821,0.0548153922068085,0.043182012935979,5.40200039921452e-05,0.00111630641248815
"Russian Federation","Male","55-59",55,0.09523752,0.00166665662885568,0.031332672034558,0.0373295765627268,0.0293479547550561,5.22208055461571e-05,0.00161443582330952
"Russian Federation","Male","60-64",60,0.1400891,0.00251228059022568,0.0179744943779817,0.0210997715251274,0.0169375982824735,4.5156973344924e-05,0.00246712361688076
"Russian Federation","Male","65-69",65,0.18378816,0.00337896756118616,0.0139153543886975,0.0163790127571435,0.0131003981641305,4.70195310818183e-05,0.00333194803010435
"Russian Federation","Male","70-74",70,0.24146396,0.00459549104394619,0.0116716613989156,0.0137132563273465,0.0110299923245018,5.3637015426689e-05,0.0045418540285195
"Russian Federation","Male","75-79",75,0.34375234,0.00699569921797027,0.00914762857488044,0.0104604295232958,0.00865226495496477,6.39940580675736e-05,0.0069317051599027
"Russian Federation","Male","80-84",80,0.45540616,0.0100774621370763,0.00716503081280829,0.00834895530985267,0.00654390118578856,7.22053267270604e-05,0.0100052568103492
"Russian Federation","Male","85-89",85,0.58279459,0.0144639866290114,0.00590309919218636,0.00717468776142731,0.00512184901593371,8.53823477855113e-05,0.0143786042812259
"South Africa","Female","10-14",10,0.00261655,4.36653658060226e-05,0.000423243250051087,0.000811521793235352,0.000185691400046848,1.84810713384106e-08,4.36468847346842e-05
"South Africa","Female","15-19",15,0.00458501,7.65896235053187e-05,0.020914010251254,0.0326356253595507,0.00948155785095021,1.60179617112992e-06,7.49878273341888e-05
"South Africa","Female","20-24",20,0.00945124,0.000158257249206484,0.0176621525316233,0.029617021603331,0.00739302941319357,2.79516367472003e-06,0.000155462085531764
"South Africa","Female","25-29",25,0.01746804,0.000293663647482512,0.0162783379912041,0.0292733753207656,0.00515899211169366,4.78035610945014e-06,0.000288883291373061
"South Africa","Female","30-34",30,0.02452664,0.000413788172119678,0.0123496648995449,0.0209897220283184,0.00578467536210449,5.11014526507321e-06,0.000408678026854605
"South Africa","Female","35-39",35,0.03356827,0.000568915092157285,0.00745736619348921,0.0121780022869841,0.00354878713643288,4.24260817521954e-06,0.000564672483982065
"South Africa","Female","40-44",40,0.0382238,0.000649347344602869,0.00629824346157343,0.00882919897128361,0.00409196669848671,4.08974766743509e-06,0.000645257596935433
"South Africa","Female","45-49",45,0.04390838,0.000748078944366126,0.00624473144553891,0.00854708042262152,0.00398201177204934,4.6715521076287e-06,0.000743407392258497
"South Africa","Female","50-54",50,0.05175441,0.000885303705502105,0.00587277476739343,0.00738888037465427,0.00432810132617844,5.19918926315267e-06,0.000880104516238952
"South Africa","Female","55-59",55,0.06163734,0.00105975095971722,0.00525649252611748,0.00629989742888585,0.00431259551749376,5.57057299929939e-06,0.00105418038671792
"South Africa","Female","60-64",60,0.08205053,0.00142586471173323,0.00364107712267354,0.00425328084227889,0.00306068660596988,5.19168338191935e-06,0.00142067302835131
"South Africa","Female","65-69",65,0.12095086,0.00214626810610163,0.0032494877363917,0.00381195173642723,0.00277898077483671,6.97427188978589e-06,0.00213929383421185
"South Africa","Female","70-74",70,0.18763274,0.00345738859410505,0.00282042540050207,0.00329098334981223,0.00239626591521936,9.75130661022003e-06,0.00344763728749483
"South Africa","Female","75-79",75,0.29345701,0.00577279351306936,0.00236225072213205,0.00276448834433886,0.00200311749885153,1.36367856449673e-05,0.0057591567274244
"South Africa","Female","80-84",80,0.46987786,0.0105217194479966,0.00183208108288606,0.00217140769787409,0.00152844616876276,1.9276643160109e-05,0.0105024428048365
"South Africa","Female","85-89",85,0.69198793,0.0194355840627914,0.00153010799994179,0.00183401674344533,0.0012563419399958,2.97385426580183e-05,0.0194058455201334
"South Africa","Male","10-14",10,0.00489736,8.18198419881844e-05,0.00098151028378632,0.00223687560520941,0.000443081575293884,8.03070163291747e-08,8.17395349718552e-05
"South Africa","Male","15-19",15,0.00820455,0.000137297116489687,0.0457531300461357,0.0667799899291667,0.0285411439643982,6.28177282571211e-06,0.000131015343663975
"South Africa","Male","20-24",20,0.0133782,0.000224449713044139,0.0888483585060735,0.110597170710783,0.0666131320819229,1.9941988571131e-05,0.000204507724473008
"South Africa","Male","25-29",25,0.02076928,0.000349738746593831,0.0847545472697076,0.110791528790467,0.0599211802545173,2.96419491302351e-05,0.000320096797463596
"South Africa","Male","30-34",30,0.03125311,0.000529058476554822,0.0641203900168627,0.088553147061814,0.0404535970001473,3.39234358584224e-05,0.0004951350406964
"South Africa","Male","35-39",35,0.04754453,0.00081153592196348,0.0419896253462111,0.0589634677845926,0.0258083006672449,3.40760893182385e-05,0.000777459832645241
"South Africa","Male","40-44",40,0.05962615,0.00102410474674963,0.0281967342076592,0.0374713395213627,0.0193437418636431,2.88764093449015e-05,0.000995228337404731
"South Africa","Male","45-49",45,0.07376276,0.00127626618611509,0.0205907398532545,0.0284656384066411,0.0144598052554394,2.62792650218012e-05,0.00124998692109329
"South Africa","Male","50-54",50,0.0917583,0.0016027932589967,0.0174923663765091,0.0236049204540228,0.0129171683029597,2.80366469121694e-05,0.00157475661208453
"South Africa","Male","55-59",55,0.11450926,0.00202483523605534,0.0146048492294079,0.0200372185765862,0.0115859812372714,2.95724133369809e-05,0.00199526282271836
"South Africa","Male","60-64",60,0.15331385,0.00276990996886961,0.0099379614999085,0.0135957351908609,0.00792846920508871,2.7527258628839e-05,0.00274238271024077
